"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id"
2474,NULL,10,"49",1804816,"60","49",NULL,"07:00:00","14:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI49","T007","1025","SAL1804816","E","0+0+0+0","13111","TRANSPORT DU FRAIS // 4?C","8567TU204","SS","SOUSSE","SAL","SAL","AZI","TFSH6","8327363","SAL","SAL","AZIZA","SAL0226-015757","5","False",NULL,"QUAI-SAH",NULL,NULL,"8567TU204",NULL
2475,NULL,10,"49",1804811,"60","49",NULL,"07:00:00","14:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI49","T007","1005","SAL1804811","E","0+0+0+0","13111","TRANSPORT DU FRAIS // 4?C","8567TU204","SS","SOUSSE","SAL","SAL","AZI","TFSH6","8327363","SAL","SAL","AZIZA","SAL0226-015752","15","False",NULL,"QUAI-SAH",NULL,NULL,"8567TU204",NULL
2476,NULL,10,"49",1804824,"60","49",NULL,"07:00:00","14:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI49","T007","1131","SAL1804824","E","0+0+0+0","13111","TRANSPORT DU FRAIS // 4?C","8567TU204","SS","SOUSSE","SAL","SAL","AZI","TFSH6","8327363","SAL","SAL","AZIZA","SAL0226-015765","8","False",NULL,"QUAI-SAH",NULL,NULL,"8567TU204",NULL
2477,NULL,10,"49",1805375,"60","49",NULL,"07:00:00","14:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI49","T007","1446","SAL1805375","E","0+0+0+0","13111","TRANSPORT DU FRAIS // 4?C","8567TU204","SS","SOUSSE","SAL","SAL","AZI","TFSH6","8327363","SAL","SAL","AZIZA","SAL0226-015907","21","False",NULL,"QUAI-SAH",NULL,NULL,"8567TU204",NULL
2478,NULL,10,"49",1804682,"60","49",NULL,"07:00:00","14:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI49","T007","1131","SAL1804682","E","0+0+0+0","13111","TRANSPORT DU FRAIS // 4?C","8567TU204","SS","SOUSSE","SAL","SAL","AZI","TFSH6","8327363","SAL","SAL","AZIZA","SAL0226-015619","7","False",NULL,"QUAI-SAH",NULL,NULL,"8567TU204",NULL
2479,NULL,10,"88",1806453,"0","88",NULL,"05:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1363","SAL1806453","I","0+0+0+0","412504","TRANSPORT DU FRAIS // 4?C","636TU198","KR","KAIROUAN","SAL","SAL","AZI","TFSH8","8340286","SAL","SAL","AZIZA","SAL0226-016571","10","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198",NULL
2480,NULL,10,"101",1806396,"0","101",NULL,"05:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1148","SAL1806396","I","0+0+0+0","412504","TRANSPORT DU FRAIS // 4?C","636TU198","KR","KAIROUAN","SAL","SAL","AZI","TFSH8","8340286","SAL","SAL","AZIZA","SAL0226-016514","14","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198",NULL
2481,NULL,10,"90",1806495,"0","90",NULL,"05:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1588","SAL1806495","I","0+0+0+0","412504","TRANSPORT DU FRAIS // 4?C","636TU198","KR","KAIROUAN","SAL","SAL","AZI","TFSH8","8340286","SAL","SAL","AZIZA","SAL0226-016613","6","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198",NULL
2482,NULL,10,"101",1806985,"0","101",NULL,"05:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1148","SAL1806985","I","0+0+0+0","412504","TRANSPORT DU FRAIS // 4?C","636TU198","KR","KAIROUAN","SAL","SAL","AZI","TFSH8","8340286","SAL","SAL","AZIZA","SAL0326-000263","13","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198",NULL
2483,NULL,10,"11",1806969,"0","11",NULL,"07:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1069","SAL1806969","I","0+0+0+0","412526","TRANSPORT DU FRAIS // 4?C","4601TU169","MS","MOUNASTIR","SAL","SAL","AZI","TFSH20","8340265","SAL","SAL",NULL,"SAL0326-000247","7","False",NULL,"QUAI-SAH",NULL,NULL,"4601TU169",NULL
2484,NULL,10,"11",1807005,"0","11",NULL,"07:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1237","SAL1807005","I","0+0+0+0","412526","TRANSPORT DU FRAIS // 4?C","4601TU169","MS","MOUNASTIR","SAL","SAL","AZI","TFSH20","8340265","SAL","SAL",NULL,"SAL0326-000283","3","False",NULL,"QUAI-SAH",NULL,NULL,"4601TU169",NULL
2485,NULL,10,"49",1804399,"60","49",NULL,"07:00:00","14:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI49","T007","1131","SAL1804399","E","0+0+0+0","13111","TRANSPORT DU FRAIS // 4?C","8567TU204","SS","SOUSSE","SAL","SAL","AZI","TFSH6","8327363","SAL","SAL","AZIZA","SAL0226-015309","9","False",NULL,"QUAI-SAH",NULL,NULL,"8567TU204",NULL
2486,NULL,10,"15",1804854,"60","15",NULL,"07:00:00","14:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI49","T007","1293","SAL1804854","E","0+0+0+0","13111","TRANSPORT DU FRAIS // 4?C","8567TU204","SS","SOUSSE","SAL","SAL","AZI","TFSH6","8327363","SAL","SAL","AZIZA","SAL0226-015795","11","False",NULL,"QUAI-SAH",NULL,NULL,"8567TU204",NULL
2492,NULL,10,"11",1807003,"0","11",NULL,"07:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1230","SAL1807003","I","0+0+0+0","412526","TRANSPORT DU FRAIS // 4?C","4601TU169","MS","MOUNASTIR","SAL","SAL","AZI","TFSH20","8340265","SAL","SAL",NULL,"SAL0326-000281","4","False",NULL,"QUAI-SAH",NULL,NULL,"4601TU169",NULL
2493,NULL,10,"11",1806963,"0","11",NULL,"07:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1038","SAL1806963","I","0+0+0+0","412526","TRANSPORT DU FRAIS // 4?C","4601TU169","MS","MOUNASTIR","SAL","SAL","AZI","TFSH20","8340265","SAL","SAL",NULL,"SAL0326-000241","5","False",NULL,"QUAI-SAH",NULL,NULL,"4601TU169",NULL
2496,NULL,10,"23",1806657,"60","23",NULL,"13:30:00","14:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI50","T004","1130","SAL1806657","E","0+0+0+0","13112","TRANSPORT AMBIANT","9610TU204","SS","SOUSSE","SAL","SAL","AZI",NULL,"8352793","SAL","SAL","Aziza","SAL0226-016802","2","False",NULL,"QUAI-SAH",NULL,NULL,"9610TU204",NULL
2499,NULL,10,"210",1806062,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1323","SAL1806062","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-016177","13","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2500,NULL,10,"210",1803630,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1323","SAL1803630","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-014941","15","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2502,NULL,10,"210",1806070,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1346","SAL1806070","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-016185","4","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2503,NULL,10,"129",1804699,"0","129",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1196","SAL1804699","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","KR","KAIROUAN","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-015636","17","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2504,NULL,10,"129",1804719,"0","129",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1196","SAL1804719","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","KR","KAIROUAN","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-015656","18","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2519,NULL,10,"164",1804867,"0","164",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1348","SAL1804867","I","0+0+0+0","101316","TRANSPORT DU FRAIS // 4?C","2711TU210","SF","SFAX","SAL","SAL","AZI","TFSH12","8331827","SAL","SAL",NULL,"SAL0226-015808","17","False",NULL,"QUAI-SAH",NULL,NULL,"2711TU210",NULL
2520,NULL,10,"164",1804905,"0","164",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1128","SAL1804905","I","0+0+0+0","101316","TRANSPORT DU FRAIS // 4?C","2711TU210","SF","SFAX","SAL","SAL","AZI","TFSH12","8331827","SAL","SAL",NULL,"SAL0226-015846","15","False",NULL,"QUAI-SAH",NULL,NULL,"2711TU210",NULL
2522,NULL,20,"248",1807113,"0","248",NULL,"04:00:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI41","T004","1283","SAL1807113","E","0+0+0+0","13102","TRANSPORT AMBIANT","6156TU201","KS","KASSERINE","SAL","SAL","AZI",NULL,"8357446","SAL","SAL","AZIZA","SAL0326-000403","3","False",NULL,"QUAI-SAH",NULL,NULL,"6156TU201",NULL
2523,NULL,20,"183",1807109,"0","183",NULL,"04:00:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI41","T004","1210","SAL1807109","E","0+0+0+0","13102","TRANSPORT AMBIANT","6156TU201","KS","KASSERINE","SAL","SAL","AZI",NULL,"8357446","SAL","SAL","AZIZA","SAL0326-000399","2","False",NULL,"QUAI-SAH",NULL,NULL,"6156TU201",NULL
2524,NULL,20,"169",1807105,"0","169",NULL,"04:00:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI41","T004","1161","SAL1807105","E","0+0+0+0","13102","TRANSPORT AMBIANT","6156TU201","KS","KASSERINE","SAL","SAL","AZI",NULL,"8357446","SAL","SAL","AZIZA","SAL0326-000395","1","False",NULL,"QUAI-SAH",NULL,NULL,"6156TU201",NULL
2525,NULL,20,"264",1807154,"0","264",NULL,"04:00:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI41","T004","1418","SAL1807154","E","0+0+0+0","13102","TRANSPORT AMBIANT","6156TU201","KS","KASSERINE","SAL","SAL","AZI",NULL,"8357446","SAL","SAL","AZIZA","SAL0326-000444","4","False",NULL,"QUAI-SAH",NULL,NULL,"6156TU201",NULL
2526,NULL,10,"129",1803588,"0","129",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1196","SAL1803588","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","KR","KAIROUAN","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-014899","19","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2527,NULL,10,"210",1804865,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1346","SAL1804865","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-015806","5","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2528,NULL,10,"210",1804870,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1369","SAL1804870","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-015811","3","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2529,NULL,10,"210",1804859,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1323","SAL1804859","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-015800","14","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2530,NULL,10,"210",1803667,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1466","SAL1803667","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-014978","11","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2531,NULL,10,"210",1806101,"0","210",NULL,"05:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1466","SAL1806101","I","0+0+0+0","1392","TRANSPORT DU FRAIS // 4?C","966TU216","SZ","SIDI BOUZID","SAL","SAL","AZI","TFSH14","8331847","SAL","SAL","AZIZA","SAL0226-016216","10","False",NULL,"QUAI-SAH",NULL,NULL,"966TU216",NULL
2537,NULL,10,"169",1804724,"0","169",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1161","SAL1804724","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-015661","4","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2538,NULL,10,"169",1807119,"0","169",NULL,"04:00:00","15:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1256","SAL1807119","I","0+0+0+0","1413","TRANSPORT AMBIANT","8335TU215","KS","KASSERINE","SAL","SAL","AZI",NULL,"8357442","SAL","SAL","AZIZA","SAL0326-000409","1","False",NULL,"QUAI-SAH",NULL,NULL,"8335TU215",NULL
2540,NULL,550,"30",1806760,"60","30",NULL,"07:00:00","15:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T008","1068","SAL1806760","I","0+0+0+0","178","TRANSPORT SURGELE // -22?C","3841TU166","SS","SOUSSE","SAL","SAL","AZI","TSG07","8337084","SAL","SAL","SURG","SAL0326-000023","7","False","5","QUAI-SAH",NULL,NULL,"3841TU166",NULL
2542,NULL,10,"20",NULL,"60","20",NULL,"07:30:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GMO220-AD2","SAL1809307","I","0+0+0+0","101343","TRANSPORT CONTR?L? // 12?C","6705TU223","MS","MOUNASTIR","SAL","SAL","CSG",NULL,"8361880","SAL","SAL",NULL,"SAL0326-002336","6","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2543,NULL,10,"21",NULL,"60","21",NULL,"07:30:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GMO224-AD1","SAL1807895","I","0+0+0+0","101343","TRANSPORT CONTR?L? // 12?C","6705TU223","MS","MOUNASTIR","SAL","SAL","CSG",NULL,"8361880","SAL","SAL",NULL,"SAL0326-001231","13","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2553,NULL,10,"201",1804677,"0","201",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1120","SAL1804677","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-015614","10","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2554,NULL,10,"201",1803584,"0","201",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1173","SAL1803584","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-014895","8","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2555,NULL,10,"240",1804910,"0","240",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1302","SAL1804910","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-015851","19","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2556,NULL,10,"201",1804822,"0","201",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1120","SAL1804822","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-015763","12","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2557,NULL,10,"201",1804830,"0","201",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1173","SAL1804830","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-015771","7","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2558,NULL,10,"169",1804691,"0","169",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1161","SAL1804691","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-015628","3","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2559,NULL,10,"169",1806009,"0","169",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1161","SAL1806009","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-016124","2","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2560,NULL,10,"201",1806020,"0","201",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1209","SAL1806020","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-016135","13","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2561,NULL,10,"201",1803565,"0","201",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1120","SAL1803565","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-014876","11","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2562,NULL,10,"240",1806055,"0","240",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1302","SAL1806055","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-016170","17","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2569,NULL,10,"240",1803623,"0","240",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1302","SAL1803623","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-014934","18","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2570,NULL,10,"201",1805995,"0","201",NULL,"04:00:00","17:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1120","SAL1805995","I","0+0+0+0","101343","TRANSPORT DU FRAIS // 4?C","6705TU223","KS","KASSERINE","SAL","SAL","AZI","TFSH9","8331825","SAL","SAL",NULL,"SAL0226-016110","9","False",NULL,"QUAI-SAH",NULL,NULL,"6705TU223",NULL
2574,NULL,6,"21",1811020,"60","21",NULL,"12:00:00","14:30:00",5,"45","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF57","T004","1017","SAL1811020","E","0+0+0+0","TRP049","TRANSPORT AMBIANT","4021TU176","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8371293","SAL","SAL",NULL,"SAL0326-003016","2","False",NULL,"QUAI-SAH",NULL,NULL,"4021TU176",NULL
2577,NULL,6,"21",1810428,"60","21",NULL,"12:00:00","14:30:00",5,"45","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF57","T004","1017","SAL1810428","E","0+0+0+0","TRP049","TRANSPORT AMBIANT","4021TU176","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8371293","SAL","SAL",NULL,"SAL0326-002606","1","False",NULL,"QUAI-SAH",NULL,NULL,"4021TU176",NULL
2578,NULL,10,"17",NULL,"60","17",NULL,"07:30:00","15:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GSO225-AD2","SAL1811344","I","0+0+0+0","116","TRANSPORT CONTR?L? // 12?C","4579TU169","SS","SOUSSE","SAL","SAL","CGN",NULL,"8370484","SAL","SAL","GROUPE","SAL0326-003363","2","False",NULL,"QUAI-SAH",NULL,NULL,"4579TU169",NULL
2579,NULL,10,"17",1809132,"60","17",NULL,"13:30:00","20:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1099","SAL1809132","I","0+0+0+0","412421","TRANSPORT DU FRAIS // 4?C","2713TU210","SS","SOUSSE","SAL","SAL","AZI","TFSH24","8358097","SAL","SAL","AZIZA","SAL0326-002127","7","False",NULL,"QUAI-SAH",NULL,NULL,"2713TU210",NULL
